Datetime,Open,High,Low,Close,Adj Close,Volume
2024-06-17 00:00:00+00:00,3622.383544921875,3622.383544921875,3622.383544921875,3622.383544921875,3622.383544921875,0
2024-06-17 00:01:00+00:00,3623.2158203125,3623.2158203125,3623.2158203125,3623.2158203125,3623.2158203125,1150976
2024-06-17 00:02:00+00:00,3622.846923828125,3622.846923828125,3622.846923828125,3622.846923828125,3622.846923828125,0
2024-06-17 00:03:00+00:00,3622.39599609375,3622.39599609375,3622.39599609375,3622.39599609375,3622.39599609375,0
2024-06-17 00:04:00+00:00,3620.848876953125,3620.848876953125,3620.848876953125,3620.848876953125,3620.848876953125,0
2024-06-17 00:05:00+00:00,3619.942626953125,3619.942626953125,3619.942626953125,3619.942626953125,3619.942626953125,4857856
2024-06-17 00:06:00+00:00,3619.379150390625,3619.379150390625,3619.379150390625,3619.379150390625,3619.379150390625,0
2024-06-17 00:07:00+00:00,3618.9677734375,3618.9677734375,3618.9677734375,3618.9677734375,3618.9677734375,4292608
2024-06-17 00:08:00+00:00,3618.429443359375,3618.429443359375,3618.429443359375,3618.429443359375,3618.429443359375,13773824
2024-06-17 00:09:00+00:00,3618.875732421875,3618.875732421875,3618.875732421875,3618.875732421875,3618.875732421875,2127872
2024-06-17 00:10:00+00:00,3619.678955078125,3619.678955078125,3619.678955078125,3619.678955078125,3619.678955078125,3011584
2024-06-17 00:11:00+00:00,3622.17822265625,3622.17822265625,3622.17822265625,3622.17822265625,3622.17822265625,4458496
2024-06-17 00:12:00+00:00,3619.912841796875,3619.912841796875,3619.912841796875,3619.912841796875,3619.912841796875,2111488
2024-06-17 00:13:00+00:00,3620.207763671875,3620.207763671875,3620.207763671875,3620.207763671875,3620.207763671875,1958912
2024-06-17 00:14:00+00:00,3618.98681640625,3618.98681640625,3618.98681640625,3618.98681640625,3618.98681640625,6849536
2024-06-17 00:15:00+00:00,3617.981201171875,3617.981201171875,3617.981201171875,3617.981201171875,3617.981201171875,2576384
2024-06-17 00:16:00+00:00,3618.15234375,3618.15234375,3618.15234375,3618.15234375,3618.15234375,2982912
2024-06-17 00:17:00+00:00,3618.094970703125,3618.094970703125,3618.094970703125,3618.094970703125,3618.094970703125,2670592
2024-06-17 00:18:00+00:00,3616.324951171875,3616.324951171875,3616.324951171875,3616.324951171875,3616.324951171875,17978368
2024-06-17 00:19:00+00:00,3616.71875,3616.71875,3616.71875,3616.71875,3616.71875,3606528
2024-06-17 00:20:00+00:00,3615.51220703125,3615.51220703125,3615.51220703125,3615.51220703125,3615.51220703125,9376768
2024-06-17 00:21:00+00:00,3615.771728515625,3615.771728515625,3615.771728515625,3615.771728515625,3615.771728515625,839680
2024-06-17 00:22:00+00:00,3614.41357421875,3614.41357421875,3614.41357421875,3614.41357421875,3614.41357421875,1016832
2024-06-17 00:23:00+00:00,3613.92333984375,3613.92333984375,3613.92333984375,3613.92333984375,3613.92333984375,17960960
2024-06-17 00:24:00+00:00,3614.151611328125,3614.151611328125,3614.151611328125,3614.151611328125,3614.151611328125,2792448
2024-06-17 00:25:00+00:00,3617.28271484375,3617.28271484375,3617.28271484375,3617.28271484375,3617.28271484375,7047168
2024-06-17 00:26:00+00:00,3617.510498046875,3617.510498046875,3617.510498046875,3617.510498046875,3617.510498046875,15985664
2024-06-17 00:27:00+00:00,3618.74755859375,3618.74755859375,3618.74755859375,3618.74755859375,3618.74755859375,2049024
2024-06-17 00:28:00+00:00,3621.974609375,3621.974609375,3621.974609375,3621.974609375,3621.974609375,2353152
2024-06-17 00:29:00+00:00,3624.415771484375,3624.415771484375,3624.415771484375,3624.415771484375,3624.415771484375,3803136
2024-06-17 00:30:00+00:00,3624.77783203125,3624.77783203125,3624.77783203125,3624.77783203125,3624.77783203125,4141056
2024-06-17 00:31:00+00:00,3625.8974609375,3625.8974609375,3625.8974609375,3625.8974609375,3625.8974609375,1976320
2024-06-17 00:32:00+00:00,3631.239990234375,3631.239990234375,3631.239990234375,3631.239990234375,3631.239990234375,15258624
2024-06-17 00:33:00+00:00,3632.121826171875,3632.121826171875,3632.121826171875,3632.121826171875,3632.121826171875,3676160
2024-06-17 00:34:00+00:00,3631.118896484375,3631.118896484375,3631.118896484375,3631.118896484375,3631.118896484375,5062656
2024-06-17 00:35:00+00:00,3630.337158203125,3630.337158203125,3630.337158203125,3630.337158203125,3630.337158203125,15541248
2024-06-17 00:36:00+00:00,3630.392333984375,3630.392333984375,3630.392333984375,3630.392333984375,3630.392333984375,1730560
2024-06-17 00:37:00+00:00,3633.2705078125,3633.2705078125,3633.2705078125,3633.2705078125,3633.2705078125,2331648
2024-06-17 00:38:00+00:00,3634.247314453125,3634.247314453125,3634.247314453125,3634.247314453125,3634.247314453125,11062272
2024-06-17 00:39:00+00:00,3631.794189453125,3631.794189453125,3631.794189453125,3631.794189453125,3631.794189453125,11047936
2024-06-17 00:40:00+00:00,3634.285400390625,3634.285400390625,3634.285400390625,3634.285400390625,3634.285400390625,3390464
2024-06-17 00:41:00+00:00,3632.94482421875,3632.94482421875,3632.94482421875,3632.94482421875,3632.94482421875,29212672
2024-06-17 00:42:00+00:00,3632.883544921875,3632.883544921875,3632.883544921875,3632.883544921875,3632.883544921875,9351168
2024-06-17 00:43:00+00:00,3634.075927734375,3634.075927734375,3634.075927734375,3634.075927734375,3634.075927734375,0
2024-06-17 00:44:00+00:00,3633.35205078125,3633.35205078125,3633.35205078125,3633.35205078125,3633.35205078125,14385152
2024-06-17 00:45:00+00:00,3633.68017578125,3633.68017578125,3633.68017578125,3633.68017578125,3633.68017578125,2646016
2024-06-17 00:46:00+00:00,3634.196044921875,3634.196044921875,3634.196044921875,3634.196044921875,3634.196044921875,2889728
2024-06-17 00:47:00+00:00,3633.600830078125,3633.600830078125,3633.600830078125,3633.600830078125,3633.600830078125,14209024
2024-06-17 00:48:00+00:00,3633.5869140625,3633.5869140625,3633.5869140625,3633.5869140625,3633.5869140625,0
2024-06-17 00:49:00+00:00,3633.328857421875,3633.328857421875,3633.328857421875,3633.328857421875,3633.328857421875,1604608
2024-06-17 00:50:00+00:00,3632.06201171875,3632.06201171875,3632.06201171875,3632.06201171875,3632.06201171875,14972928
2024-06-17 00:51:00+00:00,3630.651123046875,3630.651123046875,3630.651123046875,3630.651123046875,3630.651123046875,573440
2024-06-17 00:52:00+00:00,3628.639404296875,3628.639404296875,3628.639404296875,3628.639404296875,3628.639404296875,0
2024-06-17 00:53:00+00:00,3624.22900390625,3624.22900390625,3624.22900390625,3624.22900390625,3624.22900390625,8650752
2024-06-17 00:54:00+00:00,3622.10302734375,3622.10302734375,3622.10302734375,3622.10302734375,3622.10302734375,6559744
2024-06-17 00:55:00+00:00,3621.507568359375,3621.507568359375,3621.507568359375,3621.507568359375,3621.507568359375,1860608
2024-06-17 00:56:00+00:00,3618.233642578125,3618.233642578125,3618.233642578125,3618.233642578125,3618.233642578125,8786944
2024-06-17 00:57:00+00:00,3615.70947265625,3615.70947265625,3615.70947265625,3615.70947265625,3615.70947265625,391168
2024-06-17 00:58:00+00:00,3616.53369140625,3616.53369140625,3616.53369140625,3616.53369140625,3616.53369140625,6798336
2024-06-17 00:59:00+00:00,3615.6015625,3615.6015625,3615.6015625,3615.6015625,3615.6015625,2508800
2024-06-17 01:00:00+00:00,3616.3955078125,3616.3955078125,3616.3955078125,3616.3955078125,3616.3955078125,0
2024-06-17 01:01:00+00:00,3615.751953125,3615.751953125,3615.751953125,3615.751953125,3615.751953125,696320
2024-06-17 01:02:00+00:00,3614.510009765625,3614.510009765625,3614.510009765625,3614.510009765625,3614.510009765625,5982208
2024-06-17 01:03:00+00:00,3615.052490234375,3615.052490234375,3615.052490234375,3615.052490234375,3615.052490234375,2199552
2024-06-17 01:04:00+00:00,3615.78564453125,3615.78564453125,3615.78564453125,3615.78564453125,3615.78564453125,0
2024-06-17 01:05:00+00:00,3616.754638671875,3616.754638671875,3616.754638671875,3616.754638671875,3616.754638671875,100352
2024-06-17 01:06:00+00:00,3615.2216796875,3615.2216796875,3615.2216796875,3615.2216796875,3615.2216796875,3880960
2024-06-17 01:07:00+00:00,3615.713134765625,3615.713134765625,3615.713134765625,3615.713134765625,3615.713134765625,0
2024-06-17 01:08:00+00:00,3618.161865234375,3618.161865234375,3618.161865234375,3618.161865234375,3618.161865234375,11043840
2024-06-17 01:09:00+00:00,3622.1806640625,3622.1806640625,3622.1806640625,3622.1806640625,3622.1806640625,0
2024-06-17 01:10:00+00:00,3624.102294921875,3624.102294921875,3624.102294921875,3624.102294921875,3624.102294921875,3463168
2024-06-17 01:11:00+00:00,3624.75341796875,3624.75341796875,3624.75341796875,3624.75341796875,3624.75341796875,7592960
2024-06-17 01:12:00+00:00,3624.31103515625,3624.31103515625,3624.31103515625,3624.31103515625,3624.31103515625,3469312
2024-06-17 01:13:00+00:00,3624.549560546875,3624.549560546875,3624.549560546875,3624.549560546875,3624.549560546875,0
2024-06-17 01:14:00+00:00,3624.88427734375,3624.88427734375,3624.88427734375,3624.88427734375,3624.88427734375,11855872
2024-06-17 01:15:00+00:00,3624.58984375,3624.58984375,3624.58984375,3624.58984375,3624.58984375,1114112
2024-06-17 01:16:00+00:00,3622.916748046875,3622.916748046875,3622.916748046875,3622.916748046875,3622.916748046875,916480
2024-06-17 01:17:00+00:00,3615.510498046875,3615.510498046875,3615.510498046875,3615.510498046875,3615.510498046875,0
2024-06-17 01:18:00+00:00,3611.900634765625,3611.900634765625,3611.900634765625,3611.900634765625,3611.900634765625,7020544
2024-06-17 01:19:00+00:00,3609.0185546875,3609.0185546875,3609.0185546875,3609.0185546875,3609.0185546875,7628800
2024-06-17 01:20:00+00:00,3610.139892578125,3610.139892578125,3610.139892578125,3610.139892578125,3610.139892578125,27040768
2024-06-17 01:21:00+00:00,3609.890625,3609.890625,3609.890625,3609.890625,3609.890625,517120
2024-06-17 01:22:00+00:00,3610.894287109375,3610.894287109375,3610.894287109375,3610.894287109375,3610.894287109375,7168000
2024-06-17 01:23:00+00:00,3608.712646484375,3608.712646484375,3608.712646484375,3608.712646484375,3608.712646484375,13185024
2024-06-17 01:24:00+00:00,3609.9150390625,3609.9150390625,3609.9150390625,3609.9150390625,3609.9150390625,17201152
2024-06-17 01:25:00+00:00,3610.745849609375,3610.745849609375,3610.745849609375,3610.745849609375,3610.745849609375,5592064
2024-06-17 01:26:00+00:00,3609.79736328125,3609.79736328125,3609.79736328125,3609.79736328125,3609.79736328125,14111744
2024-06-17 01:27:00+00:00,3610.302978515625,3610.302978515625,3610.302978515625,3610.302978515625,3610.302978515625,2823168
2024-06-17 01:28:00+00:00,3612.347412109375,3612.347412109375,3612.347412109375,3612.347412109375,3612.347412109375,11068416
2024-06-17 01:29:00+00:00,3610.875244140625,3610.875244140625,3610.875244140625,3610.875244140625,3610.875244140625,17974272
2024-06-17 01:30:00+00:00,3609.402587890625,3609.402587890625,3609.402587890625,3609.402587890625,3609.402587890625,16000000
2024-06-17 01:31:00+00:00,3609.30859375,3609.30859375,3609.30859375,3609.30859375,3609.30859375,7286784
2024-06-17 01:32:00+00:00,3611.7294921875,3611.7294921875,3611.7294921875,3611.7294921875,3611.7294921875,16279552
2024-06-17 01:33:00+00:00,3612.152099609375,3612.152099609375,3612.152099609375,3612.152099609375,3612.152099609375,0
2024-06-17 01:34:00+00:00,3611.704345703125,3611.704345703125,3611.704345703125,3611.704345703125,3611.704345703125,5918720
2024-06-17 01:35:00+00:00,3612.74072265625,3612.74072265625,3612.74072265625,3612.74072265625,3612.74072265625,37594112
2024-06-17 01:36:00+00:00,3612.67822265625,3612.67822265625,3612.67822265625,3612.67822265625,3612.67822265625,0
2024-06-17 01:37:00+00:00,3610.560302734375,3610.560302734375,3610.560302734375,3610.560302734375,3610.560302734375,623616
2024-06-17 01:38:00+00:00,3611.25439453125,3611.25439453125,3611.25439453125,3611.25439453125,3611.25439453125,0
2024-06-17 01:39:00+00:00,3610.565673828125,3610.565673828125,3610.565673828125,3610.565673828125,3610.565673828125,3299328
2024-06-17 01:40:00+00:00,3609.818603515625,3609.818603515625,3609.818603515625,3609.818603515625,3609.818603515625,1809408
2024-06-17 01:41:00+00:00,3605.86865234375,3605.86865234375,3605.86865234375,3605.86865234375,3605.86865234375,10622976
2024-06-17 01:42:00+00:00,3605.576171875,3605.576171875,3605.576171875,3605.576171875,3605.576171875,208896
2024-06-17 01:43:00+00:00,3606.032958984375,3606.032958984375,3606.032958984375,3606.032958984375,3606.032958984375,4838400
2024-06-17 01:44:00+00:00,3604.950927734375,3604.950927734375,3604.950927734375,3604.950927734375,3604.950927734375,5183488
2024-06-17 01:45:00+00:00,3604.189453125,3604.189453125,3604.189453125,3604.189453125,3604.189453125,3257344
2024-06-17 01:46:00+00:00,3604.830078125,3604.830078125,3604.830078125,3604.830078125,3604.830078125,2947072
2024-06-17 01:47:00+00:00,3604.384033203125,3604.384033203125,3604.384033203125,3604.384033203125,3604.384033203125,12427264
2024-06-17 01:48:00+00:00,3604.93994140625,3604.93994140625,3604.93994140625,3604.93994140625,3604.93994140625,3548160
2024-06-17 01:49:00+00:00,3607.22119140625,3607.22119140625,3607.22119140625,3607.22119140625,3607.22119140625,2660352
2024-06-17 01:50:00+00:00,3608.472412109375,3608.472412109375,3608.472412109375,3608.472412109375,3608.472412109375,13528064
2024-06-17 01:51:00+00:00,3607.20751953125,3607.20751953125,3607.20751953125,3607.20751953125,3607.20751953125,1718272
2024-06-17 01:52:00+00:00,3605.11474609375,3605.11474609375,3605.11474609375,3605.11474609375,3605.11474609375,2159616
2024-06-17 01:53:00+00:00,3603.33251953125,3603.33251953125,3603.33251953125,3603.33251953125,3603.33251953125,5720064
2024-06-17 01:54:00+00:00,3604.993896484375,3604.993896484375,3604.993896484375,3604.993896484375,3604.993896484375,5700608
2024-06-17 01:55:00+00:00,3608.652587890625,3608.652587890625,3608.652587890625,3608.652587890625,3608.652587890625,316416
2024-06-17 01:56:00+00:00,3609.492919921875,3609.492919921875,3609.492919921875,3609.492919921875,3609.492919921875,29112320
2024-06-17 01:57:00+00:00,3608.216552734375,3608.216552734375,3608.216552734375,3608.216552734375,3608.216552734375,8814592
2024-06-17 01:58:00+00:00,3607.66015625,3607.66015625,3607.66015625,3607.66015625,3607.66015625,1245184
2024-06-17 01:59:00+00:00,3607.9794921875,3607.9794921875,3607.9794921875,3607.9794921875,3607.9794921875,4136960
2024-06-17 02:00:00+00:00,3608.60009765625,3608.60009765625,3608.60009765625,3608.60009765625,3608.60009765625,595968
2024-06-17 02:01:00+00:00,3606.8525390625,3606.8525390625,3606.8525390625,3606.8525390625,3606.8525390625,261120
2024-06-17 02:02:00+00:00,3604.14306640625,3604.14306640625,3604.14306640625,3604.14306640625,3604.14306640625,0
2024-06-17 02:03:00+00:00,3601.52392578125,3601.52392578125,3601.52392578125,3601.52392578125,3601.52392578125,1614848
2024-06-17 02:04:00+00:00,3598.371337890625,3598.371337890625,3598.371337890625,3598.371337890625,3598.371337890625,8269824
2024-06-17 02:05:00+00:00,3599.085693359375,3599.085693359375,3599.085693359375,3599.085693359375,3599.085693359375,10588160
2024-06-17 02:06:00+00:00,3602.796142578125,3602.796142578125,3602.796142578125,3602.796142578125,3602.796142578125,6185984
2024-06-17 02:07:00+00:00,3603.281005859375,3603.281005859375,3603.281005859375,3603.281005859375,3603.281005859375,11120640
2024-06-17 02:08:00+00:00,3601.882568359375,3601.882568359375,3601.882568359375,3601.882568359375,3601.882568359375,10839040
2024-06-17 02:09:00+00:00,3603.0,3603.0,3603.0,3603.0,3603.0,2458624
2024-06-17 02:10:00+00:00,3600.24462890625,3600.24462890625,3600.24462890625,3600.24462890625,3600.24462890625,905216
2024-06-17 02:11:00+00:00,3600.781982421875,3600.781982421875,3600.781982421875,3600.781982421875,3600.781982421875,14161920
2024-06-17 02:12:00+00:00,3598.89013671875,3598.89013671875,3598.89013671875,3598.89013671875,3598.89013671875,142336
2024-06-17 02:13:00+00:00,3600.236083984375,3600.236083984375,3600.236083984375,3600.236083984375,3600.236083984375,3216384
2024-06-17 02:14:00+00:00,3601.20751953125,3601.20751953125,3601.20751953125,3601.20751953125,3601.20751953125,0
2024-06-17 02:15:00+00:00,3601.682861328125,3601.682861328125,3601.682861328125,3601.682861328125,3601.682861328125,412672
2024-06-17 02:16:00+00:00,3603.361083984375,3603.361083984375,3603.361083984375,3603.361083984375,3603.361083984375,1953792
2024-06-17 02:17:00+00:00,3603.67431640625,3603.67431640625,3603.67431640625,3603.67431640625,3603.67431640625,12368896
2024-06-17 02:18:00+00:00,3603.51416015625,3603.51416015625,3603.51416015625,3603.51416015625,3603.51416015625,1533952
2024-06-17 02:19:00+00:00,3601.7177734375,3601.7177734375,3601.7177734375,3601.7177734375,3601.7177734375,48128
2024-06-17 02:20:00+00:00,3601.233642578125,3601.233642578125,3601.233642578125,3601.233642578125,3601.233642578125,5823488
2024-06-17 02:21:00+00:00,3594.28857421875,3594.28857421875,3594.28857421875,3594.28857421875,3594.28857421875,21581824
2024-06-17 02:22:00+00:00,3595.041015625,3595.041015625,3595.041015625,3595.041015625,3595.041015625,5202944
2024-06-17 02:23:00+00:00,3592.656494140625,3592.656494140625,3592.656494140625,3592.656494140625,3592.656494140625,13578240
2024-06-17 02:24:00+00:00,3593.127685546875,3593.127685546875,3593.127685546875,3593.127685546875,3593.127685546875,46080
2024-06-17 02:25:00+00:00,3592.802734375,3592.802734375,3592.802734375,3592.802734375,3592.802734375,2576384
2024-06-17 02:26:00+00:00,3591.60693359375,3591.60693359375,3591.60693359375,3591.60693359375,3591.60693359375,26278912
2024-06-17 02:27:00+00:00,3594.09521484375,3594.09521484375,3594.09521484375,3594.09521484375,3594.09521484375,3694592
2024-06-17 02:28:00+00:00,3592.92333984375,3592.92333984375,3592.92333984375,3592.92333984375,3592.92333984375,6280192
2024-06-17 02:29:00+00:00,3584.970703125,3584.970703125,3584.970703125,3584.970703125,3584.970703125,866304
2024-06-17 02:30:00+00:00,3587.557373046875,3587.557373046875,3587.557373046875,3587.557373046875,3587.557373046875,32039936
2024-06-17 02:31:00+00:00,3590.057861328125,3590.057861328125,3590.057861328125,3590.057861328125,3590.057861328125,10637312
2024-06-17 02:32:00+00:00,3587.23681640625,3587.23681640625,3587.23681640625,3587.23681640625,3587.23681640625,32512000
2024-06-17 02:33:00+00:00,3588.328369140625,3588.328369140625,3588.328369140625,3588.328369140625,3588.328369140625,4621312
2024-06-17 02:34:00+00:00,3587.171142578125,3587.171142578125,3587.171142578125,3587.171142578125,3587.171142578125,7684096
2024-06-17 02:35:00+00:00,3586.70947265625,3586.70947265625,3586.70947265625,3586.70947265625,3586.70947265625,47526912
2024-06-17 02:36:00+00:00,3586.02392578125,3586.02392578125,3586.02392578125,3586.02392578125,3586.02392578125,6531072
2024-06-17 02:37:00+00:00,3586.448974609375,3586.448974609375,3586.448974609375,3586.448974609375,3586.448974609375,3399680
2024-06-17 02:38:00+00:00,3590.154541015625,3590.154541015625,3590.154541015625,3590.154541015625,3590.154541015625,29614080
2024-06-17 02:39:00+00:00,3590.46044921875,3590.46044921875,3590.46044921875,3590.46044921875,3590.46044921875,4359168
2024-06-17 02:40:00+00:00,3587.990234375,3587.990234375,3587.990234375,3587.990234375,3587.990234375,1773568
2024-06-17 02:41:00+00:00,3587.7509765625,3587.7509765625,3587.7509765625,3587.7509765625,3587.7509765625,22050816
2024-06-17 02:42:00+00:00,3587.688720703125,3587.688720703125,3587.688720703125,3587.688720703125,3587.688720703125,3218432
2024-06-17 02:43:00+00:00,3589.18896484375,3589.18896484375,3589.18896484375,3589.18896484375,3589.18896484375,898048
2024-06-17 02:44:00+00:00,3589.88916015625,3589.88916015625,3589.88916015625,3589.88916015625,3589.88916015625,16496640
2024-06-17 02:45:00+00:00,3590.537109375,3590.537109375,3590.537109375,3590.537109375,3590.537109375,2792448
2024-06-17 02:46:00+00:00,3590.121337890625,3590.121337890625,3590.121337890625,3590.121337890625,3590.121337890625,1594368
2024-06-17 02:47:00+00:00,3592.253662109375,3592.253662109375,3592.253662109375,3592.253662109375,3592.253662109375,21317632
2024-06-17 02:48:00+00:00,3594.01171875,3594.01171875,3594.01171875,3594.01171875,3594.01171875,1593344
2024-06-17 02:49:00+00:00,3593.699951171875,3593.699951171875,3593.699951171875,3593.699951171875,3593.699951171875,2725888
2024-06-17 02:50:00+00:00,3592.2412109375,3592.2412109375,3592.2412109375,3592.2412109375,3592.2412109375,0
2024-06-17 02:51:00+00:00,3592.1572265625,3592.1572265625,3592.1572265625,3592.1572265625,3592.1572265625,3280896
2024-06-17 02:52:00+00:00,3592.355712890625,3592.355712890625,3592.355712890625,3592.355712890625,3592.355712890625,0
